cod6,ano,faixa,obitos_a00a09,obitos_mal_definidos,obitos_total
211190,2013,60mais,0,0,25
211190,2014,0a4,0,0,5
211190,2014,20a59,0,1,17
211190,2014,5a19,0,0,1
211190,2014,60mais,0,0,21
211190,2015,0a4,0,0,5
211190,2015,20a59,0,1,20
211190,2015,60mais,0,3,38
211190,2016,20a59,0,1,12
211190,2016,5a19,0,0,1
211190,2016,60mais,0,0,37
211190,2017,0a4,0,1,1
211190,2017,20a59,0,0,10
211190,2017,5a19,0,0,2
211190,2017,60mais,0,0,34
211190,2018,0a4,0,0,2
211190,2018,20a59,0,1,18
211190,2018,5a19,0,0,2
211190,2018,60mais,1,1,34
211190,2019,20a59,0,0,18
211190,2019,5a19,0,0,2
211190,2019,60mais,0,2,45
211190,2020,0a4,1,0,3
211190,2020,20a59,0,1,20
211190,2020,5a19,0,0,2
211190,2020,60mais,0,2,49
211190,2021,0a4,0,0,2
211190,2021,20a59,1,1,20
211190,2021,5a19,0,0,1
211190,2021,60mais,0,2,36
211190,2022,0a4,0,0,2
211190,2022,20a59,0,1,7
211190,2022,5a19,0,1,1
211190,2022,60mais,0,5,60
211190,2023,0a4,0,0,1
211190,2023,20a59,0,1,19
211190,2023,5a19,0,0,3
211190,2023,60mais,0,1,46
211190,2024,0a4,0,0,2
211190,2024,20a59,0,4,15
211190,2024,60mais,0,7,38
211195,2008,20a59,0,0,6
211195,2008,60mais,0,5,11
211195,2009,0a4,0,0,3
211195,2009,20a59,0,0,5
211195,2009,5a19,0,0,1
211195,2009,60mais,0,6,20
211195,2010,0a4,0,0,3
211195,2010,20a59,0,3,11
211195,2010,60mais,0,5,14
211195,2011,0a4,0,0,2
211195,2011,20a59,0,5,12
211195,2011,60mais,0,6,20
211195,2012,0a4,0,0,2
211195,2012,20a59,0,1,10
211195,2012,5a19,0,0,1
211195,2012,60mais,0,0,11
211195,2013,0a4,0,0,1
211195,2013,20a59,0,0,4
211195,2013,60mais,0,3,21
211195,2014,0a4,0,1,2
211195,2014,20a59,0,2,5
211195,2014,5a19,0,1,1
211195,2014,60mais,0,2,10
211195,2015,0a4,0,0,1
211195,2015,20a59,0,3,8
211195,2015,5a19,0,1,1
211195,2015,60mais,0,2,19
211195,2016,0a4,0,0,1
211195,2016,20a59,0,0,9
211195,2016,5a19,0,1,1
211195,2016,60mais,0,4,21
211195,2017,0a4,0,0,3
211195,2017,20a59,0,3,11
211195,2017,60mais,0,4,24
211195,2018,20a59,0,1,9
211195,2018,60mais,1,8,27
211195,2019,0a4,0,0,1
211195,2019,20a59,0,1,10
211195,2019,60mais,0,10,31
211195,2020,20a59,0,0,13
211195,2020,5a19,0,0,1
211195,2020,60mais,0,11,30
211195,2021,0a4,0,0,1
211195,2021,20a59,0,3,14
211195,2021,5a19,0,0,2
211195,2021,60mais,0,11,28
211195,2022,0a4,0,0,3
211195,2022,20a59,0,1,8
211195,2022,60mais,0,11,32
211195,2023,0a4,0,0,1
211195,2023,20a59,0,4,8
211195,2023,60mais,1,7,21
211195,2024,0a4,0,0,3
211195,2024,20a59,0,3,16
211195,2024,5a19,0,0,1
211195,2024,60mais,0,8,17
211200,2008,0a4,0,0,3
211200,2008,20a59,0,0,12
211200,2008,5a19,0,0,1
211200,2008,60mais,0,0,15
211200,2009,0a4,0,1,8
211200,2009,20a59,0,1,7
211200,2009,60mais,0,0,10
211200,2010,0a4,0,0,2
211200,2010,20a59,0,0,15
211200,2010,60mais,0,1,14
211200,2011,0a4,0,0,3
211200,2011,20a59,0,0,5
211200,2011,5a19,0,0,2
211200,2011,60mais,0,0,12
211200,2012,0a4,0,0,5
211200,2012,20a59,0,0,6
211200,2012,60mais,0,0,19
211200,2013,0a4,0,0,1
211200,2013,20a59,0,2,14
211200,2013,5a19,0,0,2
211200,2013,60mais,0,0,11
211200,2014,0a4,0,0,1
211200,2014,20a59,0,2,19
211200,2014,5a19,0,0,2
211200,2014,60mais,0,0,17
211200,2015,0a4,0,0,2
211200,2015,20a59,0,3,19
211200,2015,5a19,0,0,1
211200,2015,60mais,0,1,11
211200,2016,0a4,0,0,2
211200,2016,20a59,0,1,11
211200,2016,5a19,0,0,2
211200,2016,60mais,0,0,11
211200,2017,20a59,0,0,8
211200,2017,60mais,0,5,27
211200,2018,0a4,0,0,1
211200,2018,20a59,0,3,15
211200,2018,5a19,0,0,4
211200,2018,60mais,0,8,27
211200,2019,0a4,0,0,2
211200,2019,20a59,0,0,12
211200,2019,5a19,0,1,2
211200,2019,60mais,0,3,25
211200,2020,0a4,0,0,2
211200,2020,20a59,0,3,16
211200,2020,60mais,0,5,28
211200,2021,0a4,0,0,1
211200,2021,20a59,0,3,17
211200,2021,5a19,0,0,2
211200,2021,60mais,1,0,26
211200,2022,0a4,0,0,3
211200,2022,20a59,0,0,13
211200,2022,60mais,0,1,14
211200,2023,0a4,0,0,2
211200,2023,20a59,0,2,16
211200,2023,5a19,0,0,2
211200,2023,60mais,0,1,21
211200,2024,0a4,0,0,2
211200,2024,20a59,0,1,18
211200,2024,5a19,0,0,3
211200,2024,60mais,0,2,26
211210,2008,0a4,1,0,11
211210,2008,20a59,1,6,29
211210,2008,5a19,0,1,3
211210,2008,60mais,0,13,54
211210,2009,0a4,0,1,8
211210,2009,20a59,0,10,35
211210,2009,5a19,0,0,6
211210,2009,60mais,1,24,46
211210,2010,0a4,2,0,14
211210,2010,20a59,0,7,31
211210,2010,5a19,2,0,4
211210,2010,60mais,0,8,31
211210,2011,0a4,0,1,11
211210,2011,20a59,0,4,26
211210,2011,5a19,0,2,4
211210,2011,60mais,0,14,54
211210,2012,0a4,0,1,7
211210,2012,20a59,0,6,25
211210,2012,5a19,0,0,4
211210,2012,60mais,1,22,59
211210,2013,0a4,0,1,9
211210,2013,20a59,0,4,24
211210,2013,5a19,0,1,3
211210,2013,60mais,0,23,78
211210,2014,0a4,0,1,13
211210,2014,20a59,0,4,39
211210,2014,5a19,0,0,2
211210,2014,60mais,2,9,90
211210,2015,0a4,0,0,6
211210,2015,20a59,0,1,50
211210,2015,5a19,0,0,8
211210,2015,60mais,2,1,83
211210,2016,0a4,0,0,13
211210,2016,20a59,1,1,45
211210,2016,5a19,0,0,6
211210,2016,60mais,0,0,92
211210,2017,0a4,0,1,9
211210,2017,20a59,0,2,39
211210,2017,5a19,0,0,2
211210,2017,60mais,0,2,78
211210,2018,0a4,0,0,5
211210,2018,20a59,1,4,57
211210,2018,5a19,0,0,3
211210,2018,60mais,0,6,102
211210,2019,0a4,0,1,9
211210,2019,20a59,1,3,31
211210,2019,5a19,0,0,1
211210,2019,60mais,0,8,87
211210,2020,0a4,0,1,8
211210,2020,20a59,0,5,39
211210,2020,5a19,0,1,4
211210,2020,60mais,1,18,102
211210,2021,0a4,0,0,2
211210,2021,20a59,0,4,46
211210,2021,5a19,0,1,6
211210,2021,60mais,0,12,93
211210,2022,0a4,0,0,6
211210,2022,20a59,0,9,40
211210,2022,5a19,0,0,3
211210,2022,60mais,0,6,88
211210,2023,0a4,0,0,4
211210,2023,20a59,0,3,41
211210,2023,5a19,0,0,2
211210,2023,60mais,0,13,110
211210,2024,0a4,0,0,8
211210,2024,20a59,0,1,32
211210,2024,5a19,0,0,3
211210,2024,60mais,1,7,110
211220,2008,0a4,1,2,60
211220,2008,20a59,1,10,275
211220,2008,5a19,0,0,33
211220,2008,60mais,3,21,457
211220,2009,0a4,1,2,51
211220,2009,20a59,4,2,242
211220,2009,5a19,0,0,21
211220,2009,60mais,3,5,425
211220,2010,0a4,4,5,56
211220,2010,20a59,1,5,284
211220,2010,5a19,0,0,19
211220,2010,60mais,5,18,445
211220,2011,0a4,1,0,50
211220,2011,20a59,1,5,282
211220,2011,5a19,0,2,27
211220,2011,60mais,8,2,468
211220,2012,0a4,2,1,45
211220,2012,20a59,6,2,328
211220,2012,5a19,0,0,21
211220,2012,60mais,1,3,470
211220,2013,0a4,1,1,48
211220,2013,20a59,2,2,287
211220,2013,5a19,1,0,22
211220,2013,60mais,6,1,512
211220,2014,0a4,0,0,43
211220,2014,20a59,5,3,314
211220,2014,5a19,0,0,32
211220,2014,60mais,6,6,508
211220,2015,0a4,0,0,67
211220,2015,20a59,0,0,323
211220,2015,5a19,0,0,39
211220,2015,60mais,1,1,572
211220,2016,0a4,1,1,54
211220,2016,20a59,5,0,328
211220,2016,5a19,0,1,39
211220,2016,60mais,6,3,564
211220,2017,0a4,0,0,48
211220,2017,20a59,2,1,354
211220,2017,5a19,0,0,28
211220,2017,60mais,13,1,601
211220,2018,0a4,0,1,53
211220,2018,20a59,0,1,327
211220,2018,5a19,0,0,39
211220,2018,60mais,5,3,589
211220,2019,0a4,0,4,60
211220,2019,20a59,0,7,328
211220,2019,5a19,0,0,20
211220,2019,60mais,8,4,613
211220,2020,0a4,0,3,39
211220,2020,20a59,1,18,415
211220,2020,5a19,0,1,36
211220,2020,60mais,10,23,855
211220,2021,0a4,1,3,47
211220,2021,20a59,2,10,452
211220,2021,5a19,0,0,32
211220,2021,60mais,9,17,801
211220,2022,0a4,0,2,50
211220,2022,20a59,0,14,396
211220,2022,5a19,0,1,21
211220,2022,60mais,8,5,785
211220,2023,0a4,1,0,51
211220,2023,20a59,4,9,401
211220,2023,5a19,1,0,39
211220,2023,60mais,11,13,729
211220,2024,0a4,0,0,37
211220,2024,20a59,3,17,380
211220,2024,5a19,1,0,28
211220,2024,60mais,4,8,724
211223,2008,0a4,0,0,5
211223,2008,20a59,1,0,14
211223,2008,5a19,0,0,2
211223,2008,60mais,0,0,15
211223,2009,0a4,0,0,9
211223,2009,20a59,0,2,27
211223,2009,5a19,0,0,1
211223,2009,60mais,0,2,48
211223,2010,0a4,0,0,5
211223,2010,20a59,0,3,31
211223,2010,5a19,0,0,2
211223,2010,60mais,0,2,46
211223,2011,0a4,1,0,9
211223,2011,20a59,0,0,25
211223,2011,5a19,0,1,6
211223,2011,60mais,0,3,57
211223,2012,0a4,0,0,7
211223,2012,20a59,0,3,42
211223,2012,5a19,0,0,4
211223,2012,60mais,0,1,59
211223,2013,0a4,0,0,4
211223,2013,20a59,0,4,38
211223,2013,5a19,0,0,4
211223,2013,60mais,0,1,47
211223,2014,0a4,0,0,4
211223,2014,20a59,0,0,29
211223,2014,5a19,0,0,5
211223,2014,60mais,0,3,57
211223,2015,0a4,0,0,5
211223,2015,20a59,0,5,35
211223,2015,5a19,0,0,2
211223,2015,60mais,1,1,73
211223,2016,0a4,0,0,4
211223,2016,20a59,0,0,37
211223,2016,5a19,0,0,2
211223,2016,60mais,0,2,89
211223,2017,0a4,0,1,5
211223,2017,20a59,0,1,31
211223,2017,5a19,0,0,1
211223,2017,60mais,0,2,77
211223,2018,0a4,1,0,8
211223,2018,20a59,0,3,37
211223,2018,5a19,0,1,7
211223,2018,60mais,0,4,86
211223,2019,0a4,0,0,6
211223,2019,20a59,1,1,43
211223,2019,5a19,0,0,1
211223,2019,60mais,0,3,96
211223,2020,0a4,0,0,4
211223,2020,20a59,0,3,53
211223,2020,5a19,0,0,3
211223,2020,60mais,0,3,128
211223,2021,0a4,0,0,9
211223,2021,20a59,0,6,64
211223,2021,5a19,0,0,3
211223,2021,60mais,1,3,122
211223,2022,0a4,0,0,4
211223,2022,20a59,0,3,39
211223,2022,5a19,0,0,4
211223,2022,60mais,1,2,101
211223,2023,0a4,0,0,3
211223,2023,20a59,0,0,41
211223,2023,5a19,0,1,5
211223,2023,60mais,1,2,114
211223,2024,0a4,0,0,7
211223,2024,20a59,0,0,37
211223,2024,5a19,0,0,6
211223,2024,60mais,0,8,118
211227,2008,0a4,0,0,4
211227,2008,20a59,0,1,5
211227,2008,5a19,0,0,2
211227,2008,60mais,0,0,12
211227,2009,0a4,0,0,1
211227,2009,20a59,0,0,8
211227,2009,60mais,0,1,13
211227,2010,0a4,0,0,2
211227,2010,20a59,0,2,9
211227,2010,60mais,1,0,14
211227,2011,0a4,0,0,2
211227,2011,20a59,0,1,13
211227,2011,5a19,0,0,1
211227,2011,60mais,0,1,12
211227,2012,0a4,0,0,1
211227,2012,20a59,0,4,11
211227,2012,60mais,0,1,16
211227,2013,20a59,0,1,11
211227,2013,5a19,0,1,2
211227,2013,60mais,0,0,18
211227,2014,0a4,0,1,5
211227,2014,20a59,0,0,6
211227,2014,5a19,0,0,1
211227,2014,60mais,0,1,20
211227,2015,0a4,0,0,1
211227,2015,20a59,0,0,4
211227,2015,60mais,0,0,17
211227,2016,0a4,0,0,1
211227,2016,20a59,0,0,9
211227,2016,60mais,0,0,19
211227,2017,0a4,0,0,2
211227,2017,20a59,0,1,6
211227,2017,5a19,0,0,4
211227,2017,60mais,0,0,19
211227,2018,0a4,0,0,1
211227,2018,20a59,0,0,10
211227,2018,60mais,0,2,12
211227,2019,0a4,0,0,1
211227,2019,20a59,0,2,9
211227,2019,60mais,1,1,21
211227,2020,0a4,0,0,1
211227,2020,20a59,0,1,8
211227,2020,5a19,0,0,2
211227,2020,60mais,0,3,23
211227,2021,0a4,0,0,1
211227,2021,20a59,0,2,15
211227,2021,60mais,0,4,21
211227,2022,20a59,0,0,5
211227,2022,5a19,0,0,1
211227,2022,60mais,0,0,20
211227,2023,0a4,0,0,3
211227,2023,20a59,0,0,6
211227,2023,60mais,0,2,22
211227,2024,0a4,0,0,1
211227,2024,20a59,0,0,7
211227,2024,60mais,1,3,30
211230,2008,0a4,0,0,13
211230,2008,20a59,0,2,49
211230,2008,5a19,0,0,3
211230,2008,60mais,4,2,81
211230,2009,0a4,1,0,10
211230,2009,20a59,1,1,34
211230,2009,5a19,0,0,6
211230,2009,60mais,0,4,70
211230,2010,0a4,0,0,6
211230,2010,20a59,1,6,42
211230,2010,5a19,0,1,1
211230,2010,60mais,2,1,56
211230,2011,0a4,0,0,11
211230,2011,20a59,1,11,44
211230,2011,5a19,0,2,11
211230,2011,60mais,1,4,103
211230,2012,0a4,0,0,9
211230,2012,20a59,0,6,53
211230,2012,5a19,0,2,14
211230,2012,60mais,0,8,109
211230,2013,0a4,0,0,9
211230,2013,20a59,0,4,49
211230,2013,5a19,0,0,8
211230,2013,60mais,0,9,93
211230,2014,0a4,0,0,6
211230,2014,20a59,0,2,40
211230,2014,5a19,0,0,7
211230,2014,60mais,0,3,116
211230,2015,0a4,0,0,7
211230,2015,20a59,0,0,61
211230,2015,5a19,0,1,9
211230,2015,60mais,0,1,118
211230,2016,0a4,1,0,10
211230,2016,20a59,0,1,57
211230,2016,5a19,0,0,3
211230,2016,60mais,0,0,123
211230,2017,0a4,1,0,9
211230,2017,20a59,0,2,55
211230,2017,5a19,0,1,6
211230,2017,60mais,1,3,147
211230,2018,0a4,0,0,9
211230,2018,20a59,0,2,60
211230,2018,5a19,0,0,4
211230,2018,60mais,0,3,111
211230,2019,0a4,0,0,5
211230,2019,20a59,0,4,51
211230,2019,5a19,0,0,3
211230,2019,60mais,1,0,127
211230,2020,0a4,0,0,8
211230,2020,20a59,0,0,59
211230,2020,5a19,0,0,3
211230,2020,60mais,1,5,153
211230,2021,0a4,0,1,8
211230,2021,20a59,0,2,59
211230,2021,5a19,0,0,7
211230,2021,60mais,0,25,142
211230,2022,0a4,0,0,8
211230,2022,20a59,0,7,55
211230,2022,5a19,0,0,2
211230,2022,60mais,0,24,148
211230,2023,0a4,0,1,9
211230,2023,20a59,0,9,52
211230,2023,5a19,0,0,3
211230,2023,60mais,1,26,141
211230,2024,0a4,0,1,7
211230,2024,20a59,0,8,62
211230,2024,5a19,0,5,7
211230,2024,60mais,0,32,137
211240,2008,0a4,1,0,9
211240,2008,20a59,0,1,19
211240,2008,5a19,0,0,5
211240,2008,60mais,0,0,13
211240,2009,0a4,1,1,11
211240,2009,20a59,0,1,21
211240,2009,5a19,0,0,5
211240,2009,60mais,0,5,18
211240,2010,0a4,1,0,9
211240,2010,20a59,0,1,21
211240,2010,5a19,0,0,4
211240,2010,60mais,0,2,20
211240,2011,0a4,1,0,9
211240,2011,20a59,0,5,50
211240,2011,5a19,0,1,7
211240,2011,60mais,1,7,49
211240,2012,0a4,1,1,11
211240,2012,20a59,0,8,42
211240,2012,5a19,0,2,7
211240,2012,60mais,0,8,50
211240,2013,0a4,1,2,13
211240,2013,20a59,0,19,52
211240,2013,5a19,0,0,2
211240,2013,60mais,0,27,52
211240,2014,0a4,0,0,10
211240,2014,20a59,0,11,43
211240,2014,5a19,2,0,8
211240,2014,60mais,0,18,58
211240,2015,0a4,0,0,9
211240,2015,20a59,0,10,29
211240,2015,5a19,0,1,5
211240,2015,60mais,0,20,45
211240,2016,0a4,1,0,10
211240,2016,20a59,1,7,33
211240,2016,5a19,0,0,3
211240,2016,60mais,0,14,55
211240,2017,0a4,0,0,18
211240,2017,20a59,1,7,46
211240,2017,5a19,0,0,7
211240,2017,60mais,0,8,60
211240,2018,0a4,0,2,14
211240,2018,20a59,0,4,43
211240,2018,5a19,0,1,4
211240,2018,60mais,0,10,61
211240,2019,0a4,0,1,7
211240,2019,20a59,0,5,46
211240,2019,5a19,0,0,3
211240,2019,60mais,1,5,84
211240,2020,0a4,0,0,3
211240,2020,20a59,0,3,44
211240,2020,5a19,0,2,4
211240,2020,60mais,0,8,83
211240,2021,0a4,0,0,4
211240,2021,20a59,0,1,46
211240,2021,5a19,0,0,3
211240,2021,60mais,0,4,69
211240,2022,0a4,0,0,9
211240,2022,20a59,0,4,38
211240,2022,5a19,0,1,7
211240,2022,60mais,0,10,76
211240,2023,0a4,0,0,9
211240,2023,20a59,0,4,34
211240,2023,5a19,0,0,4
211240,2023,60mais,0,6,64
211240,2024,0a4,0,0,10
211240,2024,20a59,0,4,52
211240,2024,5a19,0,0,3
211240,2024,60mais,0,9,81
211245,2008,0a4,0,1,2
211245,2008,20a59,0,4,13
211245,2008,5a19,0,0,1
211245,2008,60mais,0,7,13
211245,2009,0a4,0,0,7
211245,2009,20a59,0,0,15
211245,2009,5a19,0,0,2
211245,2009,60mais,0,1,21
211245,2010,0a4,0,0,6
211245,2010,20a59,0,1,24
211245,2010,5a19,0,0,2
211245,2010,60mais,0,1,17
211245,2011,0a4,0,0,5
211245,2011,20a59,0,0,17
211245,2011,5a19,0,0,1
211245,2011,60mais,1,0,33
211245,2012,0a4,0,0,4
211245,2012,20a59,0,4,25
211245,2012,5a19,0,0,1
211245,2012,60mais,0,3,28
211245,2013,0a4,0,0,1
211245,2013,20a59,0,1,18
211245,2013,5a19,0,1,4
211245,2013,60mais,0,1,24
211245,2014,0a4,0,0,3
211245,2014,20a59,0,5,40
211245,2014,5a19,0,0,2
211245,2014,60mais,0,0,28
211245,2015,0a4,0,0,5
211245,2015,20a59,0,2,47
211245,2015,5a19,0,0,6
211245,2015,60mais,0,2,31
211245,2016,0a4,0,0,7
211245,2016,20a59,0,5,31
211245,2016,5a19,0,0,5
211245,2016,60mais,1,0,31
211245,2017,0a4,0,0,3
211245,2017,20a59,0,3,32
211245,2017,5a19,0,1,7
211245,2017,60mais,0,1,33
211245,2018,0a4,0,0,5
211245,2018,20a59,0,1,27
211245,2018,5a19,0,0,8
211245,2018,60mais,0,5,39
211245,2019,0a4,1,1,9
211245,2019,20a59,0,2,26
211245,2019,5a19,0,0,4
211245,2019,60mais,0,1,37
211245,2020,0a4,0,0,3
211245,2020,20a59,0,4,47
211245,2020,5a19,0,0,2
211245,2020,60mais,0,6,40
211245,2021,0a4,0,0,2
211245,2021,20a59,0,7,44
211245,2021,5a19,0,0,3
211245,2021,60mais,0,4,54
211245,2022,0a4,0,0,6
211245,2022,20a59,0,4,31
211245,2022,5a19,0,2,5
211245,2022,60mais,0,4,52
211245,2023,0a4,0,1,7
211245,2023,20a59,0,1,24
211245,2023,5a19,0,0,1
211245,2023,60mais,0,3,49
211245,2024,0a4,1,0,8
211245,2024,20a59,0,2,37
211245,2024,5a19,0,1,7
211245,2024,60mais,0,3,37
211250,2008,0a4,2,1,27
211250,2008,20a59,0,1,27
211250,2008,5a19,0,1,10
211250,2008,60mais,0,11,119
211250,2009,0a4,0,0,17
211250,2009,20a59,0,1,41
211250,2009,5a19,0,0,4
211250,2009,60mais,0,5,88
211250,2010,0a4,2,0,18
211250,2010,20a59,0,0,40
211250,2010,5a19,0,0,5
211250,2010,60mais,4,5,110
211250,2011,0a4,2,0,21
211250,2011,20a59,0,3,63
211250,2011,5a19,0,0,10
211250,2011,60mais,0,5,134
211250,2012,0a4,0,0,8
211250,2012,20a59,0,2,44
211250,2012,5a19,0,1,10
211250,2012,60mais,0,19,112
211250,2013,0a4,1,2,16
211250,2013,20a59,1,5,51
211250,2013,5a19,0,1,7
211250,2013,60mais,5,6,124
211250,2014,0a4,0,1,12
211250,2014,20a59,0,2,54
211250,2014,5a19,0,1,12
211250,2014,60mais,2,12,143
211250,2015,0a4,1,1,14
211250,2015,20a59,2,1,65
211250,2015,5a19,0,0,5
211250,2015,60mais,1,12,164
211250,2016,0a4,0,1,16
211250,2016,20a59,0,2,66
211250,2016,5a19,0,1,8
211250,2016,60mais,2,10,161
211250,2017,0a4,0,0,15
211250,2017,20a59,0,6,52
211250,2017,5a19,1,1,7
211250,2017,60mais,2,7,152
211250,2018,0a4,0,3,10
211250,2018,20a59,0,12,61
211250,2018,5a19,0,1,6
211250,2018,60mais,1,20,159
211250,2019,0a4,1,3,23
211250,2019,20a59,0,18,74
211250,2019,5a19,0,2,11
211250,2019,60mais,1,25,165
211250,2020,0a4,1,2,17
211250,2020,20a59,0,16,71
211250,2020,5a19,0,1,6
211250,2020,60mais,0,45,221
211250,2021,0a4,0,0,16
211250,2021,20a59,0,10,87
211250,2021,5a19,0,1,5
211250,2021,60mais,0,24,195
211250,2022,0a4,0,0,12
211250,2022,20a59,0,4,76
211250,2022,5a19,0,0,6
211250,2022,60mais,0,18,181
211250,2023,0a4,0,0,14
211250,2023,20a59,0,2,72
211250,2023,5a19,0,1,5
211250,2023,60mais,1,18,185
211250,2024,0a4,0,0,12
211250,2024,20a59,1,7,80
211250,2024,5a19,0,0,7
211250,2024,60mais,1,23,191
211260,2008,0a4,2,2,13
211260,2008,20a59,0,3,11
211260,2008,5a19,0,0,4
211260,2008,60mais,0,2,23
211260,2009,0a4,0,1,11
211260,2009,20a59,0,0,21
211260,2009,60mais,0,4,24
211260,2010,0a4,0,1,10
211260,2010,20a59,0,0,17
211260,2010,5a19,0,1,6
211260,2010,60mais,0,3,22
211260,2011,0a4,1,2,17
211260,2011,20a59,0,3,22
211260,2011,5a19,0,0,1
211260,2011,60mais,0,2,35
211260,2012,0a4,0,0,12
211260,2012,20a59,0,0,14
211260,2012,5a19,0,0,4
211260,2012,60mais,0,1,27
211260,2013,0a4,1,0,18
211260,2013,20a59,0,1,16
211260,2013,5a19,0,0,1
211260,2013,60mais,0,0,26
211260,2014,0a4,0,0,5
211260,2014,20a59,0,5,26
211260,2014,5a19,0,0,6
211260,2014,60mais,0,4,27
211260,2015,0a4,1,0,7
211260,2015,20a59,0,2,27
211260,2015,5a19,0,1,5
211260,2015,60mais,0,2,30
211260,2016,0a4,1,0,8
211260,2016,20a59,0,1,28
211260,2016,5a19,0,0,4
211260,2016,60mais,0,0,39
211260,2017,0a4,0,1,8
211260,2017,20a59,0,4,35
211260,2017,5a19,0,1,4
211260,2017,60mais,0,3,36
211260,2018,0a4,0,0,12
211260,2018,20a59,0,0,28
211260,2018,5a19,0,0,3
211260,2018,60mais,0,1,56
211260,2019,0a4,0,1,10
211260,2019,20a59,0,0,34
211260,2019,5a19,0,0,3
211260,2019,60mais,1,1,53
211260,2020,0a4,0,1,9
211260,2020,20a59,0,3,37
211260,2020,5a19,0,0,4
211260,2020,60mais,0,1,67
211260,2021,0a4,0,1,6
211260,2021,20a59,0,1,42
211260,2021,5a19,0,0,5
211260,2021,60mais,0,1,62
211260,2022,0a4,0,1,8
211260,2022,20a59,0,0,31
211260,2022,5a19,0,0,2
211260,2022,60mais,0,1,59
211260,2023,0a4,0,1,10
211260,2023,20a59,0,0,37
211260,2023,5a19,0,0,3
211260,2023,60mais,1,2,49
211260,2024,0a4,0,0,6
211260,2024,20a59,0,4,45
211260,2024,5a19,0,0,7
211260,2024,60mais,1,4,61
211270,2008,0a4,3,1,19
211270,2008,20a59,2,3,51
211270,2008,5a19,0,1,10
211270,2008,60mais,0,4,87
211270,2009,0a4,0,0,28
211270,2009,20a59,0,1,59
211270,2009,5a19,0,0,6
211270,2009,60mais,1,2,86
211270,2010,0a4,1,1,21
211270,2010,20a59,0,3,48
211270,2010,5a19,0,0,11
211270,2010,60mais,0,0,112
211270,2011,0a4,1,0,17
211270,2011,20a59,0,2,69
211270,2011,5a19,0,0,8
211270,2011,60mais,0,2,110
211270,2012,0a4,0,4,23
211270,2012,20a59,0,3,55
211270,2012,5a19,0,0,8
211270,2012,60mais,1,2,94
211270,2013,0a4,0,1,13
211270,2013,20a59,0,1,54
211270,2013,5a19,0,0,2
211270,2013,60mais,0,6,142
211270,2014,0a4,0,0,19
211270,2014,20a59,0,4,61
211270,2014,5a19,0,0,10
211270,2014,60mais,0,6,110
211270,2015,0a4,1,0,25
211270,2015,20a59,0,3,61
211270,2015,5a19,0,0,11
211270,2015,60mais,0,8,128
211270,2016,0a4,0,0,23
211270,2016,20a59,0,3,65
211270,2016,5a19,0,2,9
211270,2016,60mais,1,16,125
211270,2017,0a4,0,2,15
211270,2017,20a59,0,6,70
211270,2017,5a19,0,0,9
211270,2017,60mais,0,1,130
211270,2018,0a4,1,0,17
211270,2018,20a59,1,4,73
211270,2018,5a19,0,1,9
211270,2018,60mais,0,3,120
211270,2019,0a4,0,1,18
211270,2019,20a59,0,3,62
211270,2019,5a19,0,0,7
211270,2019,60mais,1,1,126
211270,2020,0a4,2,2,13
211270,2020,20a59,0,8,78
211270,2020,5a19,1,1,7
211270,2020,60mais,1,2,151
211270,2021,0a4,0,0,14
211270,2021,20a59,0,2,91
211270,2021,5a19,0,0,8
211270,2021,60mais,0,4,172
211270,2022,0a4,0,0,10
211270,2022,20a59,0,0,64
211270,2022,5a19,0,0,9
211270,2022,60mais,1,3,138
211270,2023,0a4,0,0,12
211270,2023,20a59,0,1,60
211270,2023,5a19,0,0,6
211270,2023,60mais,1,7,158
211270,2024,0a4,1,0,20
211270,2024,20a59,0,0,99
211270,2024,5a19,0,0,9
211270,2024,60mais,0,4,162
211280,2008,0a4,2,2,20
211280,2008,20a59,0,10,63
211280,2008,5a19,0,0,5
211280,2008,60mais,0,38,119
211280,2009,0a4,0,1,13
211280,2009,20a59,0,5,58
211280,2009,5a19,0,0,2
211280,2009,60mais,0,9,103
211280,2010,0a4,0,0,21
211280,2010,20a59,0,3,72
211280,2010,5a19,0,0,8
211280,2010,60mais,2,7,146
211280,2011,0a4,1,0,28
211280,2011,20a59,0,1,79
211280,2011,5a19,0,0,2
211280,2011,60mais,1,10,138
211280,2012,0a4,2,1,13
211280,2012,20a59,0,5,78
211280,2012,5a19,0,4,12
211280,2012,60mais,0,10,126
211280,2013,0a4,0,0,18
211280,2013,20a59,0,5,67
211280,2013,5a19,0,0,7
211280,2013,60mais,1,9,145
211280,2014,0a4,0,1,23
211280,2014,20a59,0,3,85
211280,2014,5a19,0,1,9
211280,2014,60mais,0,6,140
211280,2015,0a4,1,1,26
211280,2015,20a59,0,2,84
211280,2015,5a19,0,2,11
211280,2015,60mais,0,11,169
211280,2016,0a4,1,0,11
211280,2016,20a59,0,8,89
211280,2016,5a19,0,1,11
211280,2016,60mais,0,9,133
211280,2017,0a4,0,0,26
211280,2017,20a59,0,3,81
211280,2017,5a19,0,0,14
211280,2017,60mais,2,18,171
211280,2018,0a4,1,0,19
211280,2018,20a59,0,5,86
211280,2018,5a19,0,1,13
211280,2018,60mais,0,18,161
211280,2019,0a4,1,2,19
211280,2019,20a59,0,3,97
211280,2019,5a19,0,0,9
